gene_id	symbol	SNPs
2648	KAT2A	0
94086	HSPB9	0
5878	RAB5C	0
23415	KCNH4	0
3060	HCRT	0
84514	GHDC	0
6777	STAT5B	0
6776	STAT5A	0
6774	STAT3	0
284119	PTRF	0
29893	PSMC3IP	0
8506	CNTNAP1	0
2145	EZH1	0
100190938	RAMP2-AS1	0
90586	AOC4	0
388387	LINC00671	0
2538	G6PC	0
10230	NBR2	0
100130581	LINC00910	0
379	ARL4D	0
100313779	MIR2117	0
146894	CD300LG	0
4355	MPP2	0
23591	FAM215A	0
5539	PPY	0
78995	C17orf53	0
92591	ASB16	0
339201	ASB16-AS1	0
79089	TMUB2	0
56970	ATXN7L3	0
7343	UBTF	0
6521	SLC4A1	0
10900	RUNDC3A	0
51629	SLC25A39	0
2896	GRN	0
284069	FAM171A2	0
3674	ITGA2B	0
23131	GPATCH8	0
2535	FZD2	0
284071	C17orf104	0
124808	CCDC43	0
51751	HIGD1B	0
9343	EFTUD2	0
388389	CCDC103	0
2670	GFAP	0
146909	KIF18B	0
10882	C1QL1	0
10614	HEXIM1	0
124790	HEXIM2	0
752	FMNL1	0
100133991	MAP3K14-AS1	0
124783	SPATA32	0
9020	MAP3K14	0
201176	ARHGAP27	0
9842	PLEKHM1	0
55073	LRRC37A4P	0
644172	LOC644172	0
1394	CRHR1	0
147081	CRHR1-IT1	0
100128977	MAPT-AS1	0
162540	SPPL2C	0
4137	MAPT	0
100130148	MAPT-IT1	0
246744	STH	0
284058	KANSL1	0
644246	KANSL1-AS1	0
51326	ARL17A	0
9884	LRRC37A	0
728806	NSFP1	0
474170	LRRC37A2	0
9520	NPEPPS	0
80279	CDK5RAP3	0
3211	HOXB1	0
3212	HOXB2	0
100874362	HOXB-AS1	0
3213	HOXB3	0
3214	HOXB4	0
406902	MIR10A	0
404266	HOXB-AS3	0
3215	HOXB5	0
3216	HOXB6	0
3217	HOXB7	0
3218	HOXB8	0
3219	HOXB9	0
406972	MIR196A1	0
84366	PRAC	0
360205	HOXB-AS5	0
100422978	MIR3185	0
10481	HOXB13	0
284076	TTLL6	0
10241	CALCOCO2	0
516	ATP5G1	0
65264	UBE2Z	0
11267	SNF8	0
2695	GIP	0
10642	IGF2BP1	0
2793	GNGT2	0
51225	ABI3	0
162466	PHOSPHO1	0
5245	PHB	0
11143	KAT7	0
1748	DLX4	0
1747	DLX3	0
1101	CHAD	0
91369	ANKRD40	0
9241	NOG	0
6426	SRSF1	0
8288	EPX	0
54903	MKS1	0
4025	LPO	0
4353	MPO	0
4591	TRIM37	0
768216	MIR454	0
79665	DHX40	0
762	CA4	0
124773	C17orf64	0
10513	APPBP2	0
8493	PPM1D	0
6909	TBX2	0
388407	C17orf82	0
9496	TBX4	0
440452	TBC1D3P2	0
339175	METTL2A	0
1534	CYB561	0
1636	ACE	0
81033	KCNH6	0
10238	DCAF7	0
51204	TACO1	0
11325	DDX42	0
974	CD79B	0
6329	SCN4A	0
92340	C17orf72	0
3384	ICAM2	0
692227	SNORD104	0
677842	SNORA76	0
5175	PECAM1	0
146880	LOC146880	0
440456	PLEKHM1P	0
374819	LRRC37A3	0
201283	AMZ2P1	0
10672	GNA13	0
8313	AXIN2	0
5718	PSMD12	0
25926	NOL11	0
100124536	SNORA38B	0
284018	C17orf58	0
3838	KPNA2	0
51321	AMZ2	0
693220	MIR635	0
23580	CDC42EP4	0
6169	RPL38	0
85001	MGC16275	0
94015	TTYH2	0
64446	DNAI2	0
124602	KIF19	0
388419	BTBD17	0
350383	GPR142	0
100131439	CD300LD	0
146723	C17orf77	0
2232	FDXR	0
283985	FADS6	0
124590	USH1G	0
92736	OTOP2	0
347741	OTOP3	0
283987	HID1	0
79637	ARMC7	0
30833	NT5C	0
51155	HN1	0
57513	CASKIN2	0
283989	TSEN54	0
3993	LLGL2	0
80022	MYO15B	0
9400	RECQL5	0
643008	SMIM5	0
100130933	SMIM6	0
3021	H3F3B	0
100616282	MIR4738	0
85451	UNK	0
201294	UNC13D	0
23558	WBP2	0
91107	TRIM47	0
1018	CDK3	0
2125	EVPL	0
6730	SRP68	0
8811	GALR2	0
353174	ZACN	0
84074	QRICH2	0
5635	PRPSAP1	0
8877	SPHK1	0
63893	UBE2O	0
15	AANAT	0
79651	RHBDF2	0
23210	JMJD6	0
124512	METTL23	0
6427	SRSF2	0
693221	MIR636	0
100422851	MIR4316	0
100131096	TNRC6C-AS1	0
11322	TMC6	0
147138	TMC8	0
100141515	C17orf99	0
9144	SYNGR2	0
7083	TK1	0
125061	AFMID	0
332	BIRC5	0
283999	TMEM235	0
100996291	LOC100996291	0
57602	USP36	0
3959	LGALS3BP	0
124583	CANT1	0
100507410	C1QTNF1-AS1	0
114897	C1QTNF1	0
339221	ENPP7	0
84733	CBX2	0
57332	CBX8	0
8535	CBX4	0
79092	CARD14	0
6448	SGSH	0
284129	SLC26A11	0
57674	RNF213	0
100294362	LOC100294362	0
284131	ENDOV	0
100616359	MIR4730	0
4884	NPTX1	0
79643	CHMP6	0
440465	BAIAP2-AS1	0
10458	BAIAP2	0
724027	MIR657	0
100422915	MIR3065	0
442906	MIR338	0
57597	BAHCC1	0
100616294	MIR4740	0
100422944	MIR3186	0
71	ACTG1	0
25794	FSCN2	0
80233	C17orf70	0
55666	NPLOC4	0
83882	TSPAN10	0
5148	PDE6G	0
339229	OXLD1	0
339230	CCDC137	0
339231	ARL16	0
9146	HGS	0
1468	SLC25A10	0
2642	GCGR	0
348262	FAM195B	0
116729	PPP1R27	0
5034	P4HB	0
396	ARHGDIA	0
10189	ALYREF	0
51529	ANAPC11	0
256933	NPB	0
5833	PCYT2	0
51547	SIRT7	0
4097	MAFG	0
92659	MAFG-AS1	0
5831	PYCR1	0
255275	MYADML2	0
147111	NOTUM	0
79058	ASPSCR1	0
201254	STRA13	0
201255	LRRC45	0
5881	RAC3	0
51181	DCXR	0
5986	RFNG	0
2873	GPS1	0
64118	DUS1L	0
2194	FASN	0
284001	CCDC57	0
9123	SLC16A3	0
1453	CSNK1D	0
924	CD7	0
6398	SECTM1	0
400629	TEX19	0
2837	UTS2R	0
79701	OGFOD3	0
284004	HEXDC	0
79415	C17orf62	0
26502	NARF	0
79672	FN3KRP	0
64122	FN3K	0
6904	TBCD	0
79755	ZNF750	0
146712	B3GNTL1	0
284207	METRNL	0
388574	FLJ43681	0
649446	DLGAP1-AS1	0
100616244	MIR3976	0
57045	TWSG1	0
65258	MPPE1	0
3613	IMPA2	0
497259	C18orf61	0
1149	CIDEA	0
84617	TUBB6	0
10939	AFG3L2	0
10650	SLMO1	0
4161	MC5R	0
440482	ANKRD20A5P	0
284233	CYP4F35P	0
440224	CXADRP3	0
100422907	MIR3156-2	0
644669	LOC644669	0
6632	SNRPD1	0
171586	ABHD3	0
100302135	MIR320C1	0
57534	MIB1	0
406922	MIR133A1	0
406905	MIR1-2	0
100128893	LOC100128893	0
91768	CABLES1	0
147463	ANKRD29	0
498	ATP5A1	0
115106	HAUS1	0
147339	C18orf25	0
4092	SMAD7	0
100526842	RPL17-C18orf32	0
100302257	MIR1539	0
6139	RPL17	0
100124516	SNORD58C	0
26791	SNORD58A	0
26790	SNORD58B	0
10892	MALT1	0
390858	OACYLP	0
100996669	LOC100996669	0
27164	SALL3	0
4772	NFATC1	0
80148	PQLC1	0
440498	HSBP1L1	0
10907	TXNL4A	0
375690	WASH5P	0
81099	OR4F17	0
399844	FLJ45445	0
8612	PPAP2C	0
54531	MIER2	0
51298	THEG	0
126567	C2CD4C	0
25759	SHC2	0
284451	ODF3L2	0
8174	MADCAM1	0
91978	TPGS1	0
997	CDC34	0
3004	GZMM	0
682	BSG	0
610	HCN2	0
5442	POLRMT	0
27006	FGF22	0
55658	RNF126	0
10272	FSTL3	0
400668	PRSS57	0
5064	PALM	0
126353	MISP	0
5725	PTBP1	0
100616459	MIR4745	0
79948	LPPR3	0
100422854	MIR3187	0
566	AZU1	0
5657	PRTN3	0
1991	ELANE	0
1675	CFD	0
10025	MED16	0
91300	R3HDM4	0
84634	KISS1R	0
1820	ARID3A	0
57418	WDR18	0
116444	GRIN3B	0
91304	TMEM259	0
1265	CNN2	0
10347	ABCA7	0
23526	HMHA1	0
5434	POLR2E	0
2879	GPX4	0
22904	SBNO2	0
6794	STK11	0
255057	C19orf26	0
513	ATP5D	0
90007	MIDN	0
148046	CIRBP-AS1	0
1153	CIRBP	0
55009	C19orf24	0
1943	EFNA2	0
84939	MUM1	0
374291	NDUFS7	0
2593	GAMT	0
26528	DAZAP1	0
6209	RPS15	0
10297	APC2	0
148223	C19orf25	0
54760	PCSK4	0
92840	REEP6	0
339366	ADAMTSL5	0
126520	PLK5	0
399664	MEX3D	0
53615	MBD3	0
10975	UQCR11	0
6929	TCF3	0
390874	ONECUT3	0
148229	ATP8B3	0
57455	REXO1	0
100302210	MIR1909	0
100288123	LOC100288123	0
83855	KLF16	0
81926	ABHD17A	0
2872	MKNK2	0
126308	MOB3A	0
113177	IZUMO4	0
8943	AP3D1	0
84444	DOT1L	0
55111	PLEKHJ1	0
100302283	MIR1227	0
8175	SF3A2	0
268	AMH	0
100423031	MIR4321	0
126306	JSRP1	0
56928	SPPL2B	0
374872	C19orf35	0
645191	LINGO3	0
51690	LSM7	0
360200	TMPRSS9	0
26517	TIMM13	0
84823	LMNB2	0
4616	GADD45B	0
2788	GNG7	0
115196	ZNF554	0
148254	ZNF555	0
80032	ZNF556	0
126295	ZNF57	0
58492	ZNF77	0
79816	TLE6	0
7089	TLE2	0
166	AES	0
2767	GNA11	0
2769	GNA15	0
8698	S1PR4	0
56926	NCLN	0
60680	CELF5	0
4782	NFIC	0
284422	C19orf77	0
83475	DOHH	0
51343	FZR1	0
27134	TJP3	0
9546	APBA3	0
116541	MRPL54	0
84839	RAX2	0
4145	MATK	0
23217	ZFR2	0
85300	ATCAY	0
27231	NMRK2	0
1613	DAPK3	0
693222	MIR637	0
1938	EEF2	0
26812	SNORD37	0
51588	PIAS4	0
51341	ZBTB7A	0
10148	EBI3	0
55702	CCDC94	0
56961	SHD	0
126259	TMIGD2	0
79187	FSD1	0
55620	STAP2	0
84954	MPND	0
84717	HDGFRP2	0
729359	PLIN4	0
440503	PLIN5	0
116844	LRG1	0
10501	SEMA6B	0
126282	TNFAIP8L1	0
56005	C19orf10	0
91039	DPP9	0
100131094	LOC100131094	0
284424	MIR7-3HG	0
407045	MIR7-3	0
55527	FEM1A	0
148022	TICAM1	0
10226	PLIN3	0
645432	ARRDC5	0
29128	UHRF1	0
100616337	MIR4747	0
163154	PRR22	0
56931	DUS3L	0
4902	NRTN	0
2528	FUT6	0
2525	FUT3	0
2527	FUT5	0
126328	NDUFA11	0
400673	VMAC	0
125981	ACER1	0
8192	CLPP	0
84266	ALKBH7	0
5623	PSPN	0
2962	GTF2F1	0
8570	KHSRP	0
100500888	MIR3940	0
284427	SLC25A41	0
79085	SLC25A23	0
92359	CRB3	0
79958	DENND1C	0
10382	TUBB4A	0
284428	MBD3L5	0
653656	MBD3L4	0
125997	MBD3L2	0
653657	MBD3L3	0
79230	ZNF557	0
374877	C19orf45	0
140467	ZNF358	0
57192	MCOLN1	0
10908	PNPLA6	0
57662	CAMSAP3	0
56949	XAB2	0
100131801	PET100	0
126006	PCP2	0
6813	STXBP2	0
440508	CLEC4GP1	0
115704	EVI5L	0
80164	FLJ22184	0
388499	LOC388499	0
80131	LRRC8E	0
5609	MAP2K7	0
100507588	TGFBR3L	0
6618	SNAPC2	0
404217	CTXN1	0
10469	TIMM44	0
1994	ELAVL1	0
6370	CCL25	0
84467	FBN3	0
79603	CERS4	0
51293	CD320	0
4701	NDUFA7	0
6234	RPS28	0
256949	KANK3	0
51129	ANGPTL4	0
100507567	RAB11B-AS1	0
100847049	MIR4999	0
9230	RAB11B	0
51257	MARCH2	0
4670	HNRNPM	0
84106	PRAM1	0
84330	ZNF414	0
4542	MYO1F	0
81794	ADAMTS10	0
284382	ACTL9	0
284383	OR2Z1	0
125963	OR1M1	0
390882	OR7G2	0
125962	OR7G1	0
390883	OR7G3	0
57693	ZNF317	0
162998	OR7D2	0
125958	OR7D4	0
7675	ZNF121	0
93134	ZNF561	0
284385	LOC284385	0
162993	ZNF846	0
54850	FBXL12	0
59286	UBL5	0
5300	PIN1	0
93145	OLFM2	0
50509	COL5A3	0
50700	RDH8	0
388503	C3P1	0
55337	C19orf66	0
83854	ANGPTL6	0
692312	PPAN-P2RY11	0
692229	SNORD105	0
100113382	SNORD105B	0
5032	P2RY11	0
8666	EIF3G	0
1786	DNMT1	0
9294	S1PR2	0
100422925	MIR4322	0
51073	MRPL4	0
3383	ICAM1	0
3386	ICAM4	0
7087	ICAM5	0
100125288	ZGLP1	0
112812	FDX1L	0
125950	RAVER1	0
3385	ICAM3	0
7297	TYK2	0
11140	CDC37	0
100302213	MIR1181	0
5141	PDE4A	0
9817	KEAP1	0
53637	S1PR5	0
84971	ATG4D	0
100302226	MIR1238	0
65095	KRI1	0
1032	CDKN2D	0
10053	AP1M2	0
57153	SLC44A2	0
147727	ILF3-AS1	0
3609	ILF3	0
81890	QTRT1	0
1785	DNM2	0
693223	MIR638	0
100616425	MIR4748	0
406976	MIR199A1	0
11018	TMED1	0
255809	C19orf38	0
10498	CARM1	0
78992	YIPF2	0
90580	C19orf52	0
6597	SMARCA4	0
57572	DOCK6	0
55908	C19orf80	0
126074	SWSAP1	0
2057	EPOR	0
57139	RGL3	0
115948	CCDC151	0
5589	PRKCSH	0
1995	ELAVL3	0
115950	ZNF653	0
51295	ECSIT	0
1264	CNN1	0
84337	ELOF1	0
54	ACP5	0
199692	ZNF627	0
284390	ZNF763	0
163059	ZNF433	0
729747	ZNF878	0
284391	ZNF844	0
388507	ZNF788	0
147837	ZNF563	0
79973	ZNF442	0
90576	ZNF799	0
10224	ZNF443	0
163051	ZNF709	0
163050	ZNF564	0
57474	ZNF490	0
163049	ZNF791	0
4125	MAN2B1	0
84292	WDR83	0
51398	WDR83OS	0
1725	DHPS	0
84261	FBXW9	0
30000	TNPO2	0
26810	SNORD41	0
79002	C19orf43	0
439	ASNA1	0
54831	BEST2	0
29911	HOOK2	0
3726	JUNB	0
7001	PRDX2	0
10535	RNASEH2A	0
83546	RTBDN	0
22983	MAST1	0
1777	DNASE2	0
10661	KLF1	0
2639	GCDH	0
256126	SYCE2	0
2193	FARSA	0
811	CALR	0
5886	RAD23A	0
90480	GADD45GIP1	0
199699	DAND5	0
4784	NFIX	0
4066	LYL1	0
55621	TRMT1	0
112939	NACC1	0
8677	STX10	0
9592	IER2	0
81576	CCDC130	0
84245	MRI1	0
28974	C19orf53	0
65249	ZSWIM4	0
284454	LOC284454	0
406957	MIR181C	0
574457	MIR181D	0
342977	NANOS3	0
79173	C19orf57	0
54862	CC2D1A	0
79883	PODNL1	0
90379	DCAF15	0
5989	RFX1	0
117579	RLN3	0
9466	IL27RA	0
342979	PALM3	0
113230	LOC113230	0
646457	C19orf67	0
90378	SAMD1	0
5566	PRKACA	0
55723	ASF1B	0
100507373	LOC100507373	0
22859	LPHN1	0
976	CD97	0
10212	DDX39A	0
84449	ZNF333	0
30817	EMR2	0
85360	SYDE1	0
10994	ILVBL	0
4854	NOTCH3	0
79852	EPHX3	0
23476	BRD4	0
10270	AKAP8	0
26993	AKAP8L	0
58525	WIZ	0
100302127	MIR1470	0
64926	RASAL3	0
114770	PGLYRP2	0
126410	CYP4F22	0
4218	RAB8A	0
84941	HSH2D	0
117286	CIB3	0
79086	SMIM7	0
79041	TMEM38A	0
284434	NWD1	0
23309	SIN3B	0
9002	F2RL3	0
27151	CPAMD8	0
93323	HAUS8	0
4650	MYO9B	0
55850	USE1	0
79629	OCEL1	0
2063	NR2F6	0
83878	USHBP1	0
29086	BABAM1	0
126549	ANKLE1	0
79575	ABHD8	0
64981	MRPL34	0
79016	DDA1	0
57719	ANO8	0
84705	GTPBP3	0
83483	PLVAP	0
684	BST2	0
93343	MVB12A	0
100130519	TMEM221	0
115861	NXNL1	0
376497	SLC27A1	0
3640	INSL3	0
3718	JAK3	0
6142	RPL18A	0
26780	SNORA68	0
6528	SLC5A5	0
115098	CCDC124	0
3780	KCNN1	0
27106	ARRDC2	0
3594	IL12RB1	0
23031	MAST3	0
5296	PIK3R2	0
10437	IFI30	0
84769	MPV17L2	0
5864	RAB3A	0
5143	PDE4C	0
729966	LOC729966	0
80726	KIAA1683	0
3727	JUND	0
100422833	MIR3188	0
25804	LSM4	0
54858	PGPEP1	0
9518	GDF15	0
100422943	MIR3189	0
126364	LRRC25	0
170463	SSBP4	0
51477	ISYNA1	0
8178	ELL	0
23770	FKBP8	0
79036	KXD1	0
7311	UBA52	0
55049	C19orf60	0
9244	CRLF1	0
25789	TMEM59L	0
1311	COMP	0
5976	UPF1	0
2657	GDF1	0
10715	CERS1	0
11316	COPE	0
9454	HOMER3	0
54555	DDX49	0
10147	SUGP2	0
93436	ARMC6	0
284439	SLC25A42	0
54929	TMEM161A	0
4207	MEF2BNB-MEF2B	0
729991	MEF2BNB	0
8625	RFXANK	0
126382	NR2C2AP	0
1463	NCAN	0
404037	HAPLN4	0
53345	TM6SF2	0
57794	SUGP1	0
23383	MAU2	0
83983	TSSK6	0
374887	YJEFN3	0
148113	CILP2	0
440515	ZNF506	0
56242	ZNF253	0
81931	ZNF93	0
91120	ZNF682	0
7643	ZNF90	0
100302179	MIR1270-1	0
148206	ZNF714	0
170959	ZNF431	0
7562	ZNF708	0
148203	ZNF738	0
284443	ZNF493	0
163227	ZNF100	0
641367	LOC641367	0
100287226	ZNF729	0
100129543	ZNF730	0
440519	ZNF724P	0
171392	ZNF675	0
148213	ZNF681	0
79156	PLEKHF1	0
83636	C19orf12	0
91442	C19orf40	0
4037	LRP3	0
84306	PDCD2L	0
10054	UBA2	0
57655	GRAMD1A	0
6324	SCN1B	0
3249	HPN	0
100128675	HPN-AS1	0
5349	FXYD3	0
163175	LGI4	0
5348	FXYD1	0
53822	FXYD7	0
53827	FXYD5	0
148109	FAM187B	0
2865	FFAR3	0
100128682	LOC100128682	0
2867	FFAR2	0
388533	KRTDAP	0
93099	DMKN	0
2116	ETV2	0
1340	COX6B1	0
11045	UPK1A	0
100862728	UPK1A-AS1	0
27033	ZBTB32	0
9757	KMT2B	0
79713	IGFLR1	0
199746	U2AF1L4	0
55851	PSENEN	0
55957	LIN37	0
126393	HSPB6	0
148137	C19orf55	0
115703	ARHGAP33	0
58510	PRODH2	0
4868	NPHS1	0
84063	KIRREL2	0
333	APLP1	0
84807	NFKBID	0
10870	HCST	0
7305	TYROBP	0
79414	LRFN3	0
644096	SDHAF1	0
163183	SYNE4	0
84964	ALKBH6	0
25999	CLIP3	0
199745	THAP8	0
284403	WDR62	0
728361	OVOL3	0
5438	POLR2I	0
1155	TBCB	0
826	CAPNS1	0
1346	COX7A1	0
100134317	LOC100134317	0
100506930	LINC00665	0
728752	LOC728752	0
339324	ZNF260	0
57711	ZNF529	0
84911	ZNF382	0
92283	ZNF461	0
163081	ZNF567	0
342892	ZNF850	0
199704	ZNF585A	0
92285	ZNF585B	0
163087	ZNF383	0
284412	LOC284412	0
83889	WDR87	0
9424	KCNK6	0
57828	CATSPERG	0
5714	PSMD8	0
199720	GGN	0
399473	SPRED3	0
147965	FAM98C	0
115727	RASGRP4	0
6261	RYR1	0
11184	MAP4K1	0
27335	EIF3K	0
81	ACTN4	0
147968	CAPN12	0
3963	LGALS7	0
653499	LGALS7B	0
3960	LGALS4	0
1891	ECH1	0
3191	HNRNPL	0
126432	RINL	0
22933	SIRT2	0
4793	NFKBIB	0
643669	LOC643669	0
54938	SARS2	0
6183	MRPS12	0
115290	FBXO17	0
126433	FBXO27	0
390928	PAPL	0
10298	PAK4	0
342897	NCCRP1	0
342898	SYCN	0
282617	IFNL3	0
101180976	IFNL4	0
282616	IFNL2	0
282618	IFNL1	0
57622	LRFN1	0
9535	GMFG	0
55095	SAMD4B	0
54623	PAF1	0
55588	MED29	0
7538	ZFP36	0
100616163	MIR4530	0
64857	PLEKHG2	0
6217	RPS16	0
6829	SUPT5H	0
92609	TIMM50	0
10683	DLL3	0
348303	SELV	0
126272	EID2B	0
163126	EID2	0
148003	LGALS16	0
400696	LGALS17A	0
56891	LGALS14	0
5704	PSMC4	0
339327	ZNF546	0
163131	ZNF780B	0
284323	ZNF780A	0
4294	MAP3K10	0
148014	TTC9B	0
79935	CNTD2	0
208	AKT2	0
693226	MIR641	0
126526	C19orf47	0
23646	PLD3	0
147746	HIPK4	0
57716	PRX	0
29950	SERTAD1	0
29946	SERTAD3	0
645	BLVRB	0
9253	NUMBL	0
79934	ADCK4	0
80271	ITPKC	0
284325	C19orf54	0
6626	SNRPA	0
100529262	MIA-RAB4B	0
8190	MIA	0
100529264	RAB4B-EGLN2	0
112398	EGLN2	0
29785	CYP2S1	0
7040	TGFB1	0
641649	TMEM91	0
80776	B9D2	0
593	BCKDHA	0
56915	EXOSC5	0
374907	B3GNT8	0
55101	ATP5SL	0
100170765	C19orf69	0
100505495	LOC100505495	0
10567	RABAC1	0
478	ATP1A3	0
2901	GRIK5	0
64763	ZNF574	0
116115	ZNF526	0
2931	GSK3A	0
2077	ERF	0
23152	CIC	0
5050	PAFAH1B3	0
284338	PRR19	0
284339	TMEM145	0
1954	MEGF8	0
84518	CNFN	0
3991	LIPE	0
284340	CXCL17	0
634	CEACAM1	0
1088	CEACAM8	0
440533	PSG8	0
23574	PRG1	0
57126	CD177	0
83639	TEX101	0
27076	LYPD3	0
653583	PHLDB3	0
23474	ETHE1	0
284346	ZNF575	0
56269	IRGC	0
7766	ZNF223	0
56971	CEACAM19	0
388551	CEACAM16	0
602	BCL3	0
23624	CBLC	0
4059	BCAM	0
5819	PVRL2	0
10452	TOMM40	0
11129	CLASRP	0
162979	ZNF296	0
79760	GEMIN7	0
284352	PPP1R37	0
284353	NKPD1	0
79090	TRAPPC6A	0
388552	BLOC1S3	0
147700	KLC3	0
2068	ERCC2	0
10848	PPP1R13L	0
10849	CD3EAP	0
2067	ERCC1	0
2354	FOSB	0
6253	RTN2	0
147699	PPM1N	0
7408	VASP	0
80207	OPA3	0
2828	GPR4	0
24139	EML2	0
442902	MIR330	0
100287177	LOC100287177	0
2696	GIPR	0
693227	MIR642A	0
100500845	MIR642B	0
6633	SNRPD2	0
54814	QPCTL	0
23403	FBXO46	0
388553	LOC388553	0
147912	SIX5	0
729440	CCDC61	0
768217	MIR769	0
8993	PGLYRP1	0
444882	IGFL4	0
64344	HIF3A	0
5536	PPP5C	0
808	CALM3	0
5739	PTGIR	0
94235	GNG8	0
79147	FKRP	0
6510	SLC1A5	0
100170220	SNAR-E	0
4861	NPAS1	0
27113	BBC3	0
100422899	MIR3190	0
100422832	MIR3191	0
26093	CCDC9	0
255783	PRR24	0
56917	MEIS3	0
6822	SULT2A1	0
83743	GRWD1	0
3770	KCNJ14	0
9266	CYTH2	0
114783	LMTK3	0
6820	SULT2B1	0
54854	FAM83E	0
171169	SPACA4	0
6141	RPL18	0
56848	SPHK2	0
1628	DBP	0
770	CA11	0
653677	SEC1P	0
126147	NTN5	0
2524	FUT2	0
284358	MAMSTR	0
54922	RASIP1	0
284359	IZUMO1	0
23645	PPP1R15A	0
7288	TULP2	0
4924	NUCB1	0
27294	DHDH	0
581	BAX	0
2512	FTL	0
2997	GYS1	0
10856	RUVBL2	0
3972	LHB	0
101059948	LOC101059948	0
1082	CGB	0
100170228	SNAR-G2	0
114336	CGB2	0
114335	CGB1	0
100126780	SNAR-G1	0
93659	CGB5	0
94115	CGB8	0
94027	CGB7	0
4909	NTF4	0
3743	KCNA7	0
6625	SNRNP70	0
64130	LIN7B	0
55150	C19orf73	0
8541	PPFIA3	0
3270	HRC	0
54795	TRPM4	0
28968	SLC6A16	0
100422979	MIR4324	0
951	CD37	0
8463	TEAD2	0
27120	DKKL1	0
147872	CCDC155	0
113091	PTH2	0
100507003	LOC100507003	0
57030	SLC17A7	0
55011	PIH1D1	0
126133	ALDH16A1	0
2323	FLT3LG	0
23521	RPL13A	0
26819	SNORD32A	0
26818	SNORD33	0
26817	SNORD34	0
26816	SNORD35A	0
6205	RPS11	0
84546	SNORD35B	0
406942	MIR150	0
2217	FCGRT	0
57333	RCN3	0
51070	NOSIP	0
5639	PRRG2	0
57479	PRR12	0
6237	RRAS	0
58506	SCAF1	0
3661	IRF3	0
80199	FUZ	0
81857	MED25	0
100506033	PTOV1-AS1	0
53635	PTOV1	0
100616313	MIR4749	0
11284	PNKP	0
84335	AKT1S1	0
79735	TBC1D17	0
259307	IL4I1	0
100616314	MIR4750	0
23636	NUP62	0
22809	ATF5	0
100616483	MIR4751	0
100170217	SNAR-B2	0
100170227	SNAR-D	0
126123	IZUMO2	0
6689	SPIB	0
4606	MYBPC2	0
112703	FAM71E1	0
284361	EMC10	0
126119	JOSD2	0
554235	ASPDH	0
94030	LRRC4B	0
100126781	SNAR-F	0
84258	SYT3	0
342918	C19orf81	0
27036	SIGLEC7	0
284367	SIGLEC17P	0
945	CD33	0
284369	SIGLECL1	0
402665	IGLON5	0
147645	VSIG10L	0
2109	ETFB	0
125875	CLDND2	0
4818	NKG7	0
3982	LIM2	0
147646	LOC147646	0
407056	MIR99B	0
406887	MIRLET7E	0
406910	MIR125A	0
147650	LINC00085	0
3036	HAS1	0
2357	FPR1	0
2358	FPR2	0
90321	ZNF766	0
693228	MIR643	0
147660	ZNF578	0
162966	ZNF600	0
7576	ZNF28	0
90333	ZNF468	0
162967	ZNF320	0
90338	ZNF160	0
55786	ZNF415	0
84671	ZNF347	0
79788	ZNF665	0
390963	ZNF818P	0
342926	ZNF677	0
317701	VN1R2	0
317703	VN1R4	0
646508	FAM90A27P	0
112401	BIRC8	0
91664	ZNF845	0
91661	ZNF765	0
442917	MIR372	0
100616185	MIR371B	0
442918	MIR373	0
91662	NLRP12	0
91663	MYADM	0
4696	NDUFA3	0
29844	TFPT	0
26121	PRPF31	0
4849	CNOT3	0
79165	LENG1	0
147798	TMC4	0
79143	MBOAT7	0
79042	TSEN34	0
6203	RPS9	0
3903	LAIR1	0
57348	TTYH1	0
114823	LENG8	0
94059	LENG9	0
148170	CDC42EP5	0
3804	KIR2DL3	0
3802	KIR2DL1	0
3809	KIR2DS4	0
3811	KIR3DL1	0
100287534	LOC100287534	0
3812	KIR3DL2	0
2204	FCAR	0
9437	NCR1	0
199713	NLRP7	0
100873769	RNU6-64P	0
55655	NLRP2	0
51206	GP6	0
112724	RDH13	0
54869	EPS8L1	0
54776	PPP1R12C	0
255043	TMEM86B	0
22870	PPP6R1	0
23640	HSPBP1	0
84446	BRSK1	0
284417	TMEM150B	0
84787	SUV420H2	0
125965	COX6B2	0
284418	FAM71E2	0
3589	IL11	0
147744	TMEM190	0
388564	TMEM238	0
6158	RPL28	0
27338	UBE2S	0
163033	ZNF579	0
84922	FIZ1	0
147807	ZNF524	0
100507290	ZNF865	0
147808	ZNF784	0
51545	ZNF581	0
51157	ZNF580	0
29903	CCDC106	0
11338	U2AF2	0
29924	EPN1	0
338321	NLRP9	0
147949	ZNF583	0
63934	ZNF667	0
100128252	ZNF667-AS1	0
57663	USP29	0
114026	ZIM3	0
503835	DUXA	0
10794	ZNF460	0
388567	ZNF749	0
57191	VN1R1	0
400720	ZNF772	0
79744	ZNF419	0
374928	ZNF773	0
256051	ZNF549	0
162972	ZNF550	0
284309	ZNF776	0
7710	ZNF154	0
79891	ZNF671	0
147687	ZNF417	0
79673	ZNF329	0
342945	ZSCAN22	0
1	A1BG	0
503538	A1BG-AS1	0
162968	ZNF497	0
116412	ZNF837	0
100616168	MIR4754	0
6193	RPS5	0
646862	LOC646862	0
201514	ZNF584	0
7691	ZNF132	0
388569	ZNF324B	0
25799	ZNF324	0
55663	ZNF446	0
